videos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,movie.started,etRecord.started,etRecord.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
spot-original.avi,1,2,10,6,16.342097100103274,,16.058579800184816,16.342097100103274,0.23417309997603297,1.2832688998896629,17.57501450018026,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
spot-elongated-1.avi,1,3,11,4,17.958925500046462,,17.687497600214556,17.958925500046462,0.22267979988828301,1.2687414998654276,19.19081430020742,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
ball-original.avi,1,4,12,2,19.576303500216454,,19.305671600159258,19.576303500216454,0.22269359999336302,1.2683071999344975,20.807479600189254,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
ball-swept_volume.avi,1,5,13,3,21.207548500038683,,20.923602000111714,21.207548500038683,0.23507619998417795,1.2810049001127481,22.439568900037557,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
spot-swept.avi,1,6,14,7,22.82540630013682,,22.554036000045016,22.82540630013682,0.2206949999090284,1.2692547000478953,24.05787290004082,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
ball-elongated-2.avi,1,7,15,1,24.44749310007319,,24.170874500181526,24.44749310007319,0.22826119977980852,1.2712748998310417,25.67304850020446,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
spot-swept.avi,2,0,16,7,26.0645978001412,,25.79361890000291,26.0645978001412,0.22144120000302792,1.2634972999803722,27.28935830015689,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
ball-elongated-1.avi,2,1,17,0,27.67733580013737,,27.409467600053176,27.67733580013737,0.21952749998308718,1.2650462999008596,28.907822100212798,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
ball-elongated-2.avi,2,2,18,1,29.302913200110197,,29.02493770001456,29.302913200110197,0.23008800018578768,1.2649731000419706,30.52437990019098,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
spot-elongated-2.avi,2,3,19,5,30.923622800037265,,30.649331800173968,30.923622800037265,0.22371029993519187,1.2578068999573588,32.15606960002333,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
ball-swept_volume.avi,2,4,20,3,32.5429279000964,,32.26820460008457,32.5429279000964,0.22668289998546243,1.271768999984488,33.77460250002332,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
ball-original.avi,2,5,21,2,34.17449330003001,,33.88969900016673,34.17449330003001,0.23420990002341568,1.2682940000668168,35.40477730007842,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
spot-original.avi,2,6,22,6,35.79057559999637,,35.5191823001951,35.79057559999637,0.2235286000650376,1.2551367001142353,37.02333030011505,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
spot-elongated-1.avi,2,7,23,4,37.415216700173914,,37.13850970007479,37.415216700173914,0.22873750003054738,1.26940290001221,38.64067400014028,199184,001,2023-10-25_16h24.37.754,PFE,2023.2.3,59.71386308707059,2023-10-25 16h24.41.751110 +0200,
,,,,,39.03434710018337,,38.76234110002406,39.03434710018337,0.22377699986100197,,,,,,,,,,
