videos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,movie.started,etRecord.started,etRecord.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Video/spot-elongated-2.avi,0,0,0,5,0.16639179999992848,,0.020524600000044302,0.16639179999992848,0.09731190000002243,1.1649626999999327,1.3653085000000829,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-swept_volume.avi,0,1,1,3,1.7816580000001068,,1.4909413000000313,1.7816580000001068,0.23410020000005716,1.2745177000001604,3.016743500000075,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-elongated-2.avi,0,2,2,1,3.4169859000000997,,3.119581100000005,3.4169859000000997,0.2360171000000264,1.2806114000002253,4.632033000000092,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-original.avi,0,3,3,2,5.048583000000008,,4.750107999999955,5.048583000000008,0.2349912999998196,1.2818864999999278,6.267032199999903,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/spot-original.avi,0,4,4,6,6.683537200000046,,6.379646399999956,6.683537200000046,0.2340371000000232,1.2874189999999999,7.882144700000026,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/spot-swept.avi,0,5,5,7,8.298435299999937,,8.008312100000012,8.298435299999937,0.234001299999818,1.2736876999999822,9.515381400000024,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-elongated-1.avi,0,6,6,0,9.933341400000018,,9.63700300000005,9.933341400000018,0.23297649999994974,1.2951148999998168,11.148693500000036,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/spot-elongated-1.avi,0,7,7,4,11.548456299999998,,11.264548699999978,11.548456299999998,0.23410549999994146,1.2674850999999308,12.76695790000008,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/spot-elongated-2.avi,1,0,8,5,13.183197999999948,,12.893089299999929,13.183197999999948,0.22914550000018608,1.2888763000000836,14.398687500000051,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-elongated-1.avi,1,1,9,0,14.798420699999951,,14.516772100000026,14.798420699999951,0.22804210000003877,1.2670963999999003,16.017155700000103,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/spot-swept.avi,1,2,10,7,16.433312300000125,,16.13946060000012,16.433312300000125,0.22795210000003863,1.2924843000000692,17.64860590000012,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/spot-elongated-1.avi,1,3,11,4,18.04841209999995,,17.762041200000112,18.04841209999995,0.22893090000002303,1.2709184000000278,19.26684309999996,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-swept_volume.avi,1,4,12,3,19.683351399999992,,19.38557220000007,19.683351399999992,0.22908959999995204,1.2964079000000766,20.89865759999998,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-elongated-2.avi,1,5,13,1,21.2984735,,21.009150999999974,21.2984735,0.229041000000052,1.2741671000001134,22.55533340000011,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/spot-original.avi,1,6,14,6,23.022512000000006,,22.676256400000057,23.022512000000006,0.2674881999998888,1.3943885999999566,24.28742430000011,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
Video/ball-original.avi,1,7,15,2,24.788189500000044,,24.42093060000002,24.788189500000044,0.2930188000000271,1.3791160999999192,25.983546599999954,555445,001,2023-11-10_11h38.41.977,PFE,2023.2.3,60.99565649930978,2023-11-10 11h38.47.167585 +0100,
