videos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,movie.started,etRecord.started,etRecord.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Video/ball-swept_volume.avi,0,0,0,3,4.4049337999895215,,4.240015299990773,4.4049337999895215,0.04560860013589263,1.157783400034532,5.562091999920085,471914,001,2023-10-25_16h34.13.769,PFE,2023.2.3,59.98861422796121,2023-10-25 16h34.17.623949 +0200,
Video/spot-elongated-1.avi,0,1,1,4,5.961212399881333,,5.6786621999926865,5.961212399881333,0.23423030017875135,1.268060800153762,7.196611899882555,471914,001,2023-10-25_16h34.13.769,PFE,2023.2.3,59.98861422796121,2023-10-25 16h34.17.623949 +0200,
,,,,,7.598702699877322,,7.3079349000472575,7.598702699877322,0.23185270000249147,,,,,,,,,,
