videos,first_frame,sessions.thisRepN,sessions.thisTrialN,sessions.thisN,sessions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start_exp.started,etRecord.started,etRecord.stopped,start_exp.stopped,focus.started,image.started,focus.stopped,trial.started,movie.started,trial.stopped,questions.started,key_resp.started,text.started,questions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,end_exp.started,etRecord_2.started,etRecord_2.stopped,end_exp.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
video/Sphere_init3_speed1/original/0001-0150.avi,video/First_frame/Sphere_init3_speed1_original_0001-0150.jpg,2,0,2,0,0,6,6,8,433.3111683000461,,,,,,433.27913630002877,433.3111683000461,434.2941064000479,434.29411400004756,434.54455250001047,440.7777551000472,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init1_speed1_perturbation/delta1/0001-0150.avi,video/First_frame/Sphere_init1_speed1_perturbation_delta1_0001-0150.jpg,2,0,2,0,0,7,7,12,440.9278211000492,,,,,,440.8894540000474,440.9278211000492,441.8945871000178,441.8945946000167,442.1610967000015,448.3780687000253,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init3_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init3_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,8,8,20,448.52764400001615,,,,,,448.50138670002343,448.52764400001615,449.5109320000047,449.5109394000028,449.77784970001085,455.99454700003844,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init4_speed1_perturbation/delta1/0001-0150.avi,video/First_frame/Sphere_init4_speed1_perturbation_delta1_0001-0150.jpg,2,0,2,0,0,9,9,21,456.1443986000377,,,,,,456.11342110001715,456.1443986000377,457.1273510000319,457.12735950003844,457.3945411000168,463.6108604000183,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init4_speed1/delta2/0001-0150.avi,video/First_frame/Sphere_init4_speed1_delta2_0001-0150.jpg,2,0,2,0,0,10,10,10,463.76096830004826,,,,,,463.7254407000146,463.76096830004826,464.7278690999956,464.7278763000504,464.9965633000247,471.21113480004715,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init1_speed1/delta2/0001-0150.avi,video/First_frame/Sphere_init1_speed1_delta2_0001-0150.jpg,2,0,2,0,0,11,11,1,471.3610031999997,,,,,,471.3386810999946,471.3610031999997,472.34418090002146,472.34418840002036,472.61120070004836,478.82787000003736,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init1_speed1/original/0001-0150.avi,video/First_frame/Sphere_init1_speed1_original_0001-0150.jpg,2,0,2,0,0,12,12,2,478.9772530000191,,,,,,478.95160670002224,478.9772530000191,479.9612202999997,479.96122840000317,480.2277982000378,486.44449140003417,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init2_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init2_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,13,13,17,486.5944681999972,,,,,,486.5657410999993,486.5944681999972,487.57782290002797,487.57783040002687,487.84449400001904,494.06112600001507,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init1_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init1_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,14,14,14,494.21113380003953,,,,,,494.175659600005,494.21113380003953,495.1778695000103,495.1778764000046,495.4441882999963,501.6611092000385,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init4_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init4_speed1_perturbation_delta2_0001-0150.jpg,2,0,2,0,0,15,15,22,501.8110323000001,,,,,,501.78864610003075,501.8110323000001,502.79435820004437,502.79436600004556,503.0611197000253,509.27775220002513,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init2_speed1_perturbation/delta1/0001-0150.avi,video/First_frame/Sphere_init2_speed1_perturbation_delta1_0001-0150.jpg,2,0,2,0,0,16,16,15,509.4278021000209,,,,,,509.40377780003473,509.4278021000209,510.4108924000175,510.4108999000164,510.6772935000481,516.8944645000156,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init2_speed1/delta1/0001-0150.avi,video/First_frame/Sphere_init2_speed1_delta1_0001-0150.jpg,2,0,2,0,0,17,17,3,517.0443694000132,,,,,,517.01869300002,517.0443694000132,518.0273578000488,518.0273654000484,518.2939477000036,524.5111336000264,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init1_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init1_speed1_perturbation_delta2_0001-0150.jpg,2,0,2,0,0,18,18,13,524.6610623000306,,,,,,524.6306151000317,524.6610623000306,525.6445040000253,525.6445122000296,525.9111251000431,532.12777620001,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init2_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init2_speed1_perturbation_delta2_0001-0150.jpg,2,0,2,0,0,19,19,16,532.2783200000413,,,,,,532.2478197000455,532.2783200000413,533.2611691000056,533.2611768000061,533.5276938000461,539.7445041000028,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init4_speed1/original/0001-0150.avi,video/First_frame/Sphere_init4_speed1_original_0001-0150.jpg,2,0,2,0,0,20,20,11,539.8943924000487,,,,,,539.8618971999967,539.8943924000487,540.877338899998,540.8773463999969,541.1444474000018,547.3610570000019,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init3_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init3_speed1_perturbation_delta2_0001-0150.jpg,2,0,2,0,0,21,21,19,547.5110806000303,,,,,,547.4769797000336,547.5110806000303,548.4778932000045,548.4779016000102,548.7441214999999,554.9776905000326,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init4_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init4_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,22,22,23,555.1110837000306,,,,,,555.088947500044,555.1110837000306,556.0944891000399,556.0944969000411,556.3610724000027,562.5776889999979,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
video/Sphere_init2_speed1/delta2/0001-0150.avi,video/First_frame/Sphere_init2_speed1_delta2_0001-0150.jpg,2,0,2,0,0,23,23,4,562.7277432000265,,,,,,562.7017663000152,562.7277432000265,563.7111344000441,563.7111416000407,563.9777720000129,570.1945165000507,,,,,,,,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
,,2,0,2,0,,,,,,,,,,,,,,,,,570.313716500008,570.3276639000396,570.3276639000396,571.8450371000217,space,1.5109096000087447,None,,,,,188563,001,2024-01-29_18h07.46.466,PFE,2023.2.3,59.888774564561864,2024-01-29 18h08.07.578984 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.8452271000133,3.4999975468963385e-05,0.09921879996545613,571.9497087000054,,,,,,,,
