videos,first_frame,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,focus.started,image.started,focus.stopped,trial.started,movie.started,etRecord.started,etRecord.stopped,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
video/Sphere_init1_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init1_speed1_perturbation_delta2_0001-0150.jpg,0,0,0,13,0.14259309996850789,,0.026921499986201525,0.14259309996850789,1.0066412999294698,1.0066485999850556,1.1088918999303132,0.0530871000373736,1.1067373000551015,7.323620499926619,712496,001,2023-11-21_16h08.39.931,PFE,2023.2.3,59.97152549835956,2023-11-21 16h08.43.628554 +0100,
,,,,,,7.490107199992053,,7.447321499930695,7.490107199992053,8.4568803999573,8.456886800006032,8.722931199939921,0.21961869997903705,1.259475399972871,,,,,,,,,
