videos,first_frame,sessions.thisRepN,sessions.thisTrialN,sessions.thisN,sessions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start_exp.started,etRecord.started,etRecord.stopped,start_exp.stopped,focus.started,image.started,focus.stopped,trial.started,movie.started,trial.stopped,questions.started,key_resp.started,text.started,questions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,end_exp.started,etRecord_2.started,etRecord_2.stopped,end_exp.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
video/Sphere_init1_speed1/delta1/0001-0150.avi,video/First_frame/Sphere_init1_speed1_delta1_0001-0150.jpg,2,0,2,0,0,3,3,0,441.08836980000024,,,,,,441.0625820999999,441.08836980000024,442.07177159999947,442.07177850000016,442.33841079999956,448.55502229999956,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init1_speed1/delta2/0001-0150.avi,video/First_frame/Sphere_init1_speed1_delta2_0001-0150.jpg,2,0,2,0,0,4,4,1,448.7050280999997,,,,,,448.6766327999999,448.7050280999997,449.68841939999993,449.6884262999997,449.9550542000002,456.1719572999996,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init1_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init1_speed1_perturbation_delta2_0001-0150.jpg,2,0,2,0,0,5,5,13,456.3216152,,,,,,456.29001409999955,456.3216152,457.3049986000001,457.30500639999946,457.5710478999995,463.78830309999967,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init1_speed1_perturbation/delta1/0001-0150.avi,video/First_frame/Sphere_init1_speed1_perturbation_delta1_0001-0150.jpg,2,0,2,0,0,6,6,12,463.93835830000035,,,,,,463.9080068999997,463.93835830000035,464.92143519999945,464.9214434999999,465.18787629999997,471.404951,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init1_speed1/original/0001-0150.avi,video/First_frame/Sphere_init1_speed1_original_0001-0150.jpg,2,0,2,0,0,7,7,2,471.5550175000003,,,,,,471.51997809999966,471.5550175000003,472.5217484,472.5217558999998,472.7883506000003,479.005052,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init4_speed1/delta1/0001-0150.avi,video/First_frame/Sphere_init4_speed1_delta1_0001-0150.jpg,2,0,2,0,0,8,8,9,479.1550236999997,,,,,,479.13110089999964,479.1550236999997,480.13841209999964,480.13841999999977,480.40504439999995,486.6217541000001,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init2_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init2_speed1_perturbation_delta2_0001-0150.jpg,2,0,2,0,0,9,9,16,486.7710302999999,,,,,,486.7431650000003,486.7710302999999,487.7551677999995,487.7551808000003,488.0217018999997,494.23825389999956,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init3_speed1_perturbation/delta1/0001-0150.avi,video/First_frame/Sphere_init3_speed1_perturbation_delta1_0001-0150.jpg,2,0,2,0,0,10,10,18,494.38772579999977,,,,,,494.35819219999985,494.38772579999977,495.37229439999965,495.37230260000024,495.63834429999997,501.85499800000025,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init3_speed1/delta2/0001-0150.avi,video/First_frame/Sphere_init3_speed1_delta2_0001-0150.jpg,2,0,2,0,0,11,11,7,502.00499309999987,,,,,,501.97321150000016,502.00499309999987,502.9884019999995,502.9884103999998,503.25500630000033,509.4716975999995,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init3_speed1_perturbation/delta2/0001-0150.avi,video/First_frame/Sphere_init3_speed1_perturbation_delta2_0001-0150.jpg,2,0,2,0,0,12,12,19,509.62166690000004,,,,,,509.5862634,509.62166690000004,510.5884066000003,510.58841410000014,510.8716892999996,517.0879402999994,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init4_speed1/original/0001-0150.avi,video/First_frame/Sphere_init4_speed1_original_0001-0150.jpg,2,0,2,0,0,13,13,11,517.2380853999998,,,,,,517.2032373999996,517.2380853999998,518.2050334,518.2050406000003,518.4883298,524.7049726,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init4_speed1/delta2/0001-0150.avi,video/First_frame/Sphere_init4_speed1_delta2_0001-0150.jpg,2,0,2,0,0,14,14,10,524.8547764999998,,,,,,524.8191566,524.8547764999998,525.8217238000002,525.8217321999996,526.0882739000003,532.3048953000002,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init3_speed1/delta1/0001-0150.avi,video/First_frame/Sphere_init3_speed1_delta1_0001-0150.jpg,2,0,2,0,0,15,15,6,532.4549270000002,,,,,,532.4312556,532.4549270000002,533.4383258000003,533.4383333999999,533.7049737000002,539.9215732999996,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init2_speed1/delta1/0001-0150.avi,video/First_frame/Sphere_init2_speed1_delta1_0001-0150.jpg,2,0,2,0,0,16,16,3,540.0714899,,,,,,540.0423905000002,540.0714899,541.0550225000002,541.0550305000002,541.3216569000001,547.5382729999997,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init2_speed1/delta2/0001-0150.avi,video/First_frame/Sphere_init2_speed1_delta2_0001-0150.jpg,2,0,2,0,0,17,17,4,547.6877443999997,,,,,,547.6542182999997,547.6877443999997,548.6547452999998,548.6547534999995,548.9216384999995,555.1552916999995,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init3_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init3_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,18,18,20,555.2886555999999,,,,,,555.2662328000001,555.2886555999999,556.2716729999997,556.2716797999997,556.5382862000001,562.7544350000003,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init2_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init2_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,19,19,17,562.9043631,,,,,,562.8792311000002,562.9043631,563.8883369999999,563.8883449999998,564.1547458,570.3711843999995,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init2_speed1/original/0001-0150.avi,video/First_frame/Sphere_init2_speed1_original_0001-0150.jpg,2,0,2,0,0,20,20,5,570.5215862999999,,,,,,570.4915491999996,570.5215862999999,571.5049377999999,571.5049453999995,571.7716194999998,577.9882725000002,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init4_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init4_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,21,21,23,578.1382755,,,,,,578.1055899999997,578.1382755,579.1216597999996,579.1216681999999,579.3882894000003,585.6046619000003,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init1_speed1_perturbation/original/0001-0150.avi,video/First_frame/Sphere_init1_speed1_perturbation_original_0001-0150.jpg,2,0,2,0,0,22,22,14,585.7549296000002,,,,,,585.7185673999998,585.7549296000002,586.7214657999998,586.7214732999996,587.0049439999998,593.2215263000003,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
video/Sphere_init2_speed1_perturbation/delta1/0001-0150.avi,video/First_frame/Sphere_init2_speed1_perturbation_delta1_0001-0150.jpg,2,0,2,0,0,23,23,15,593.3715756999995,,,,,,593.337779,593.3715756999995,594.3383077000003,594.3383155999995,594.6049086999997,600.8385124000001,,,,,,,,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
,,2,0,2,0,,,,,,,,,,,,,,,,,600.9515016,600.9715818999998,600.9715818999998,602.3222349000002,space,1.3468008999998347,None,,,,,200693,001,2024-01-30_15h16.17.547,PFE,2023.2.3,59.99026957827578,2024-01-30 15h16.23.220994 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.3224356999995,3.840000044874614e-05,0.09916880000037054,602.4222659000002,,,,,,,,
