gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
17373.902166,0,0.960894376039505,0.5097542699013797,0.5641661403146259,17373.904140000002-0 17373.900192-1,12.838622543507077,-55.15158000727944,520.8594775433271,21.28319247310574,16.302877627167593,-12.491989999391336,-0.015493401773896298,-0.13029992353836678,0.9913535617666223,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1034461710866876,-0.14389888210167137,0.9841707176183374
17373.906131000003,0,0.9666712880134583,0.5098323131627824,0.5640544016886735,17373.904140000002-0 17373.908122-1,12.864675406046555,-54.928520468141706,519.256442109114,21.28319247310574,16.302877627167593,-12.491989999391336,-0.015493401773896298,-0.13029992353836678,0.9913535617666223,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1038099797255886,-0.14389164902774626,0.98413346729468
17373.910132,0,0.9894866049289703,0.5101539935369207,0.5627865254419664,17373.912142-0 17373.908122-1,13.204304609111336,-54.61327688695471,522.0360948704454,21.28319247310574,16.302877627167593,-12.491989999391336,-0.014680442642828716,-0.12773459868058173,0.9916997312209586,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1038099797255886,-0.14389164902774626,0.98413346729468
17373.91416,0,0.9972518384456635,0.5098774273258999,0.5635649518099228,17373.912142-0 17373.916178-1,13.104700406131327,-55.553257220630535,527.4104076114154,21.28319247310574,16.302877627167593,-12.491989999391336,-0.014680442642828716,-0.12773459868058173,0.9916997312209586,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10254727942993999,-0.1446369078268792,0.9841566035828835
17373.918144,1,0.9569505453109741,0.510051468089292,0.5620007190793079,17373.92011-0 17373.916178-1,13.281794461275084,-54.917950371085595,528.6083938936358,21.28319247310574,16.302877627167593,-12.491989999391336,-0.014209832689976096,-0.12483871635361185,0.9920752872408956,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10254727942993999,-0.1446369078268792,0.9841566035828835
17373.922166,1,0.9294945895671844,0.5103001884565589,0.5623264549803529,17373.92011-0 17373.924222-1,13.34355294496336,-54.45789074062005,522.6656242342663,21.28319247310574,16.302877627167593,-12.491989999391336,-0.014209832689976096,-0.12483871635361185,0.9920752872408956,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10375403345627988,-0.1458985030286735,0.9838438531370441
17373.9261745,1,0.9503003656864166,0.5107907909824412,0.5624641011920747,17373.928127-0 17373.924222-1,13.894303261714565,-55.05996061195165,527.7917822742927,21.28319247310574,16.302877627167593,-12.491989999391336,-0.013042371341672958,-0.12447650722459785,0.9921368331530438,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10375403345627988,-0.1458985030286735,0.9838438531370441
17373.930184999997,1,0.9772714674472809,0.5108175085084424,0.5624886921373833,17373.928127-0 17373.932243-1,13.900544656752112,-55.006104164078856,527.1604929852709,21.28319247310574,16.302877627167593,-12.491989999391336,-0.013042371341672958,-0.12447650722459785,0.9921368331530438,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10388283790237432,-0.14601437344664614,0.9838130710334827
17373.934173499998,1,0.9775465130805969,0.5107148758398674,0.5623746491510561,17373.936104-0 17373.932243-1,13.783579125166039,-54.83462049939998,526.0488434012141,21.28319247310574,16.302877627167593,-12.491989999391336,-0.013283679106574367,-0.124406015426996,0.992142473234047,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10388283790237432,-0.14601437344664614,0.9838130710334827
17373.938136,1,0.9565020799636841,0.5109755806309555,0.56236565081317,17373.936104-0 17373.940168-1,13.851521835080494,-54.226544922811556,520.251444163657,21.28319247310574,16.302877627167593,-12.491989999391336,-0.013283679106574367,-0.124406015426996,0.992142473234047,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1051221205522543,-0.14667607854241638,0.983582974514106
17373.9421455,1,0.9736005961894989,0.5114568041532878,0.5622905874401894,17373.944123-0 17373.940168-1,14.391552082438192,-54.702001673467514,525.1513608182197,21.28319247310574,16.302877627167593,-12.491989999391336,-0.012130962129263644,-0.12369020244153384,0.9922467301925418,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1051221205522543,-0.14667607854241638,0.983582974514106
17373.946137500003,2,0.9951298832893372,0.5112491626741575,0.5623438609894807,17373.944123-0 17373.948152-1,14.340477392296787,-55.21098368464634,529.7924874948731,21.28319247310574,16.302877627167593,-12.491989999391336,-0.012130962129263644,-0.12369020244153384,0.9922467301925418,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10413870605208181,-0.14623601021644636,0.9837530987080924
17373.9501285,2,0.9882165789604187,0.5112071165343113,0.5629258343955192,17373.952105-0 17373.948152-1,14.299412299296488,-55.47295080451938,529.5822353509866,21.28319247310574,16.302877627167593,-12.491989999391336,-0.01225177503672447,-0.1247403278288427,0.9921137760466803,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10413870605208181,-0.14623601021644636,0.9837530987080924
17373.954146,2,0.9339689612388611,0.5110795631934604,0.5631817411922698,17373.952105-0 17373.956187-1,14.26111380721331,-55.87530771712432,532.2279404678961,21.28319247310574,16.302877627167593,-12.491989999391336,-0.01225177503672447,-0.1247403278288427,0.9921137760466803,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1035497807876599,-0.14638593086409865,0.9837929671144632
17373.958157499997,2,0.918555736541748,0.5129612917463164,0.5640939756375476,17373.960128-0 17373.956187-1,16.517770156268448,-58.566678726650885,553.3884988557704,21.28319247310574,16.302877627167593,-12.491989999391336,-0.007778903211392081,-0.1240095230592366,0.9922505363341704,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1035497807876599,-0.14638593086409865,0.9837929671144632
17373.9621275,2,0.9728033542633057,0.5139410360646216,0.5647877648930398,17373.960128-0 17373.964127-1,16.641586039673697,-56.361029835125045,529.3250640124354,21.28319247310574,16.302877627167593,-12.491989999391336,-0.007778903211392081,-0.1240095230592366,0.9922505363341704,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10824425960095496,-0.1502329762817121,0.9827070942559537
17373.9680615,2,0.9949841499328613,0.5162867737039012,0.568308190113467,17373.971996-0 17373.964127-1,19.628991740897153,-61.09724932081242,556.7592440340777,21.28319247310574,16.302877627167593,-12.491989999391336,-0.0022762513736000814,-0.1271936035069221,0.991875297558422,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.10824425960095496,-0.1502329762817121,0.9827070942559537
17373.971994,2,0.9583359658718109,0.5166766322466436,0.5691098369889921,17373.971996-0 17373.971992-1,19.604939083302455,-60.34749407422168,546.2321862978972,21.28319247310574,16.302877627167593,-12.491989999391336,-0.0022762513736000814,-0.1271936035069221,0.991875297558422,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.11014039822998245,-0.1527461681268397,0.9821088029339254
17373.9760595,2,0.9949841499328613,0.5160887469274609,0.571646175806376,17373.971996-0 17373.980123-1,19.490055083823364,-62.92250029680477,557.7318395347986,21.28319247310574,16.302877627167593,-12.491989999391336,-0.0022762513736000814,-0.1271936035069221,0.991875297558422,-42.3847294195183,20.20477155731369,-3.7039533276387395,0.1075331823069629,-0.15600792614255607,0.9818849941228538
