gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
-875545.9577050001,0,0.9762451350688934,0.45970416012182885,0.7381066911115367,-875545.9597530001-0 -875545.9556570001-1,-7.37751612930696,-34.5778718220816,126.9347831142125,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19538262313570903,-0.24946460255968478,0.9484687884407942,-39.7798864808013,15.110852208867547,-14.034109087977413,0.2079171020277025,-0.3574320877293762,0.910501390084508
-875545.9536530001,0,0.9395050406455994,0.4584007267405258,0.7380169647668574,-875545.951649-0 -875545.9556570001-1,-7.5973559214552555,-34.31353889139692,125.9909751050063,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19801089038709496,-0.24984035621541734,0.947824605976371,-39.7798864808013,15.110852208867547,-14.034109087977413,0.2079171020277025,-0.3574320877293762,0.910501390084508
-875545.9496820001,0,0.9395050406455994,0.4586071760749002,0.7368199974041911,-875545.951649-0 -875545.947715-1,-7.544299034273864,-34.128206488954476,125.86805455325035,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19801089038709496,-0.24984035621541734,0.947824605976371,-39.7798864808013,15.110852208867547,-14.034109087977413,0.20860261202977176,-0.355711698174583,0.9110181875440859
-875545.9457205001,0,0.9690203964710236,0.4589497863656996,0.7369330474307743,-875545.943726-0 -875545.947715-1,-7.487023252442151,-34.2084856208618,126.11538916589038,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19732475072344308,-0.24987548843737512,0.9479584289567313,-39.7798864808013,15.110852208867547,-14.034109087977413,0.20860261202977176,-0.355711698174583,0.9110181875440859
-875545.94172,1,0.9690203964710236,0.45893073418524616,0.7367223406005322,-875545.943726-0 -875545.939714-1,-7.494000804222669,-34.19709233957914,126.17147744165028,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19732475072344308,-0.24987548843737512,0.9479584289567313,-39.7798864808013,15.110852208867547,-14.034109087977413,0.20851265908278735,-0.35537654044251166,0.9111695701159788
-875545.9377315,1,0.9529703855514526,0.4582945753127669,0.7364287788970436,-875545.935749-0 -875545.939714-1,-7.599981554873391,-34.03745989831211,125.71162630731824,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19859474906238633,-0.24968500643408714,0.947743384681137,-39.7798864808013,15.110852208867547,-14.034109087977413,0.20851265908278735,-0.35537654044251166,0.9111695701159788
-875545.9336855001,1,0.9529703855514526,0.4578683869426978,0.7363497012066007,-875545.935749-0 -875545.9316220001-1,-7.726792431087331,-34.193903283501065,126.32133805378558,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19859474906238633,-0.24968500643408714,0.947743384681137,-39.7798864808013,15.110852208867547,-14.034109087977413,0.2068820673908382,-0.3550059564334586,0.9116855713944684
-875545.9296805001,1,0.9349096715450287,0.4583663897515625,0.7366728001516694,-875545.9277390001-0 -875545.9316220001-1,-7.64407243718154,-34.33190399671149,126.68544736884024,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19760425368811296,-0.24997406838955544,0.9478742132040189,-39.7798864808013,15.110852208867547,-14.034109087977413,0.2068820673908382,-0.3550059564334586,0.9116855713944684
-875545.9256895,1,0.9349096715450287,0.4587135555237176,0.7360817763364984,-875545.9277390001-0 -875545.92364-1,-7.545033531270468,-34.14536086220504,126.27735347653746,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19760425368811296,-0.24997406838955544,0.9478742132040189,-39.7798864808013,15.110852208867547,-14.034109087977413,0.20815522587162344,-0.3542992500728205,0.9116706879900058
-875545.9216505,1,0.9749656319618225,0.45878729031015564,0.7355700526757938,-875545.919661-0 -875545.92364-1,-7.531340389121368,-34.093005129534255,126.32422930847727,23.88332263795037,9.709154758577911,-20.237261001618744,-0.19743325890938707,-0.2491768718953714,0.9481197154309452,-39.7798864808013,15.110852208867547,-14.034109087977413,0.20815522587162344,-0.3542992500728205,0.9116706879900058
