gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
-875561.2017244999,0,0.9106653034687042,0.46290430030404667,0.6852315639797573,-875561.203723-0 -875561.199726-1,-6.614088526299911,-27.91313543091292,126.76922274498642,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19258047171884063,-0.2113573308006036,0.9582488406616483,-39.62865068102589,15.15372243798786,-14.879037181941133,0.21406479038298878,-0.3154985003147357,0.9244657710361374
-875561.1976925,0,0.9359256029129028,0.462814364512867,0.6835256262084172,-875561.195659-0 -875561.199726-1,-6.626021389661906,-27.68368048487985,126.67793739783065,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19269513815777475,-0.20884563753804503,0.9587763469191777,-39.62865068102589,15.15372243798786,-14.879037181941133,0.21406479038298878,-0.3154985003147357,0.9244657710361374
-875561.1916685,0,0.9359256029129028,0.4624362411367322,0.6847650947162816,-875561.195659-0 -875561.187678-1,-6.726620633713898,-27.9191907040194,127.05303844800167,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19269513815777475,-0.20884563753804503,0.9587763469191777,-39.62865068102589,15.15372243798786,-14.879037181941133,0.21273630254434384,-0.3171381920291258,0.9242113571777069
-875561.187678,0,0.9327983260154724,0.4620893049839855,0.6839142247299972,-875561.187678-0 -875561.187678-1,-6.784223808159471,-27.75713097736474,126.78803606158746,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19336463254629985,-0.20773216806563233,0.9588834471566323,-39.62865068102589,15.15372243798786,-14.879037181941133,0.21273630254434384,-0.3171381920291258,0.9242113571777069
-875561.183674,0,0.9327983260154724,0.46186845673340127,0.6842247508788837,-875561.187678-0 -875561.17967-1,-6.845600651146228,-27.85556650097958,127.06061166664873,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19336463254629985,-0.20773216806563233,0.9588834471566323,-39.62865068102589,15.15372243798786,-14.879037181941133,0.21192786341958023,-0.3174549227666443,0.9242883493356582
-875561.179648,1,0.9692790806293488,0.4619113739462838,0.6845807316193291,-875561.179626-0 -875561.17967-1,-6.839024571777074,-27.907407721762446,127.09738849999229,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19329185182609981,-0.20824561239610553,0.958786746328613,-39.62865068102589,15.15372243798786,-14.879037181941133,0.21192786341958023,-0.3174549227666443,0.9242883493356582
-875561.175593,1,0.9692790806293488,0.4620398157423131,0.6847711904452412,-875561.179626-0 -875561.17156-1,-6.80120970383811,-27.885205026555997,126.8908581023309,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19329185182609981,-0.20824561239610553,0.958786746328613,-39.62865068102589,15.15372243798786,-14.879037181941133,0.2124264533513375,-0.3178454964048706,0.9240396324464193
-875561.1716245001,1,0.9345424175262451,0.4622336559505434,0.6834209155233631,-875561.171689-0 -875561.17156-1,-6.765187173762401,-27.74475957579519,127.01045082216686,23.76985168133063,9.762328404697348,-20.37390221838923,-0.1928449940275121,-0.20613260494288943,0.9593331837573366,-39.62865068102589,15.15372243798786,-14.879037181941133,0.2124264533513375,-0.3178454964048706,0.9240396324464193
-875561.167566,1,0.8936180472373962,0.46212495225628486,0.68384524155167,-875561.163572-0 -875561.17156-1,-6.784689396911064,-27.781432423253225,126.93818744285568,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19308231679650453,-0.20681896759748764,0.959137703138816,-39.62865068102589,15.15372243798786,-14.879037181941133,0.2124264533513375,-0.3178454964048706,0.9240396324464193
-875561.1636175,1,0.8936180472373962,0.4620551564041383,0.6842000572443843,-875561.163572-0 -875561.163663-1,-6.802633624967434,-27.836890858714266,126.99124594314284,23.76985168133063,9.762328404697348,-20.37390221838923,-0.19308231679650453,-0.20681896759748764,0.959137703138816,-39.62865068102589,15.15372243798786,-14.879037181941133,0.2121906481526068,-0.31834327246623734,0.923922447888384
